"s.reg","year","trophicGroup","region","stemp","btemp","wtcpue.sum","trophicLevel.region.wmean","trophicLevel.sum","trophicLevel.wmean","trophicLevel.se.squareSum","nSpp.perGroup.perYear","nSpp.perGroup"
"ebs",1990,"(3.75,4]","AFSC_EBS",7.02749073435064,3.37099963450292,2.5073331879845,3.65004644171525,34.52,3.76903290362029,0.742,9,12
"ebs",1990,"(4,4.25]","AFSC_EBS",7.04166081915858,2.90220995547092,27.8297115732281,3.65004644171525,24.92,4.16018184218645,0.6135,6,15
"ebs",1990,"(4.25,4.5]","AFSC_EBS",8.12369287634409,2.77921775223499,1.55215010658915,3.65004644171525,8.79,4.37718886618713,0.6641,2,7
"ebs",1990,"unknown","AFSC_EBS",7.04166862723422,2.31976005023837,113.059439935862,3.65004644171525,0,NA,0,107,419
"ebs",1991,"(2.25,2.5]","AFSC_EBS",9.29411764705882,2.67777777777778,0.303854263565892,3.65302031666502,2.4,2.4,0.0441,1,1
"ebs",1991,"(2.75,3]",NA,NA,NA,0,0,0,0,0,0,0
"ebs",1991,"(3,3.25]","AFSC_EBS",7.65867457207665,3.79737936666508,7.65744923449612,3.65302031666502,44.16,3.11671748139571,0.9209,14,22
"ebs",1991,"(3.25,3.5]","AFSC_EBS",7.93028818901093,2.67434481313075,3.43583110326689,3.65302031666502,44.14,3.45576745878254,1.6753,13,23
"ebs",1991,"(3.5,3.75]","AFSC_EBS",8.23745674165711,2.92508193885065,114.985896858619,3.65302031666502,39.83,3.57259970818501,1.4991,11,20
"ebs",1991,"(3.75,4]","AFSC_EBS",8.11444965986395,3.57814833875579,4.29957798449612,3.65302031666502,26.77,3.76478493256126,0.4911,7,12
"ebs",1991,"(4,4.25]","AFSC_EBS",7.6829107325535,3.32130050898456,24.7951547992802,3.65302031666502,33.1,4.15908233417623,1.0519,8,15
"ebs",1991,"(4.25,4.5]","AFSC_EBS",7.82828072390572,2.54705729166667,1.89717023255814,3.65302031666502,13.19,4.38251935124022,1.0997,3,7
"ebs",1991,"unknown","AFSC_EBS",8.06088323361791,2.05094961314677,118.395644286176,3.65302031666502,0,NA,0,103,419
"ebs",1992,"(2.25,2.5]","AFSC_EBS",6.54848484848485,0.987121212121212,0.0709217871485944,3.67663670833111,2.4,2.4,0.0441,1,1
"ebs",1992,"(2.75,3]",NA,NA,NA,0,0,0,0,0,0,0
"ebs",1992,"(3,3.25]","AFSC_EBS",6.36225762479605,2.37544389442716,4.81059518072289,3.67663670833111,47.52,3.11109592230403,1.2588,15,22
"ebs",1992,"(3.25,3.5]","AFSC_EBS",7.14556551894339,2.19876590058719,2.88680558902276,3.67663670833111,44.26,3.44852641131346,1.7872,13,23
"ebs",1992,"(3.5,3.75]","AFSC_EBS",6.94809187631079,2.09548442607293,107.345867151463,3.67663670833111,43.25,3.57298897722669,1.6098,12,20
"ebs",1992,"(3.75,4]","AFSC_EBS",7.11369889888656,2.7192321180598,3.82423465863454,3.67663670833111,34.52,3.76778895581417,0.742,9,12
"ebs",1992,"(4,4.25]","AFSC_EBS",6.93481102792385,2.3979004384556,26.3070173938612,3.67663670833111,33.21,4.16167049409602,1.176,8,15
"ebs",1992,"(4.25,4.5]","AFSC_EBS",7.97878306878307,2.8959768907563,2.1465538253012,3.67663670833111,13.15,4.36956830426444,0.801,3,7
"ebs",1992,"unknown","AFSC_EBS",7.03559914318682,1.31042951650274,102.433385969593,3.67663670833111,0,NA,0,78,419
"ebs",1993,"(2.25,2.5]","AFSC_EBS",8.63429487179487,2.62066666666667,0.0860452519379845,3.65796580222762,2.4,2.4,0.0441,1,1
"ebs",1993,"(2.75,3]",NA,NA,NA,0,0,0,0,0,0,0
"ebs",1993,"(3,3.25]","AFSC_EBS",6.84423312862773,3.25468004079794,11.9342340268549,3.65796580222762,41.1,3.15077857001973,0.9079,13,22
"ebs",1993,"(3.25,3.5]","AFSC_EBS",7.21968850379826,2.86124722791828,1.8497274944629,3.65796580222762,40.82,3.43591159639418,1.5756,12,23
"ebs",1993,"(3.5,3.75]","AFSC_EBS",7.01662477240124,3.52399242361706,122.826085920543,3.65796580222762,32.52,3.57230344649727,1.1341,9,20
"ebs",1993,"(3.75,4]","AFSC_EBS",7.28906758355516,4.1493983951815,2.37479804263566,3.65796580222762,26.77,3.77307488505408,0.4911,7,12
"ebs",1993,"(4,4.25]","AFSC_EBS",7.20627797643539,3.31466611421443,31.1207231305371,3.65796580222762,29.02,4.15840259266606,0.9735,7,15
"ebs",1993,"(4.25,4.5]","AFSC_EBS",7.72102146464646,2.9453759057971,1.72823893410853,3.65796580222762,13.16,4.37900563943923,0.6897,3,7
"ebs",1993,"unknown","AFSC_EBS",6.8149008157681,2.93528662819152,114.766524752215,3.65796580222762,0,NA,0,87,419
"ebs",1994,"(2.25,2.5]","AFSC_EBS",6.655,1.16653846153846,0.0730299418604651,3.74441528991129,2.4,2.4,0.0441,1,1
"ebs",1994,"(2.75,3]",NA,NA,NA,0,0,0,0,0,0,0
"ebs",1994,"(3,3.25]","AFSC_EBS",5.60449252424289,1.89336526524715,4.39468758997785,3.74441528991129,34.86,3.14213515707121,0.839,11,22
"ebs",1994,"(3.25,3.5]","AFSC_EBS",5.94768132206268,1.38832207910333,1.49854238441307,3.74441528991129,37.4,3.42849890335733,1.508,11,23
"ebs",1994,"(3.5,3.75]","AFSC_EBS",5.77430290523205,2.3248466068917,117.287868671096,3.74441528991129,43.38,3.57306125530624,1.2994,12,20
"ebs",1994,"(3.75,4]","AFSC_EBS",5.55117658730159,2.75762114197531,3.27935362403101,3.74441528991129,19.14,3.76498925988363,0.437,5,12
"ebs",1994,"(4,4.25]","AFSC_EBS",5.868737264941,2.26552786225688,51.4503596961517,3.74441528991129,33.03,4.16004521039878,1.3335,8,15
"ebs",1994,"(4.25,4.5]","AFSC_EBS",6.79578703703704,2.61384506556246,2.91384412790698,3.74441528991129,13.15,4.38425767122931,0.801,3,7
"ebs",1994,"unknown","AFSC_EBS",5.59883261009522,1.8652000320349,116.133540008998,3.74441528991129,0,NA,0,92,419
"ebs",1995,"(2.25,2.5]","AFSC_EBS",6.87324786324786,1.7009009009009,1.65052833333333,3.7005913392163,2.4,2.4,0.0441,1,1
"ebs",1995,"(2.75,3]","AFSC_EBS",7.5,-1,0.000602325581395349,3.7005913392163,3,3,0,1,3
"ebs",1995,"(3,3.25]","AFSC_EBS",6.06491088127581,2.25792662630995,3.02768471899225,3.7005913392163,38.12,3.14164393851452,1.1492,12,22
"ebs",1995,"(3.25,3.5]","AFSC_EBS",6.54602358841875,1.81713212250712,1.07935917635659,3.7005913392163,37.4,3.41667648458544,1.4156,11,23
"ebs",1995,"(3.5,3.75]","AFSC_EBS",6.50707136997116,1.32780771259121,108.176599466131,3.7005913392163,36.33,3.57260332990125,0.9929,10,20
"ebs",1995,"(3.75,4]","AFSC_EBS",6.41026424668228,2.81638015873016,3.41280238372093,3.7005913392163,19.14,3.76391819356803,0.437,5,12
"ebs",1995,"(4,4.25]","AFSC_EBS",6.4359625899475,2.52928291388193,35.9459267344961,3.7005913392163,33.03,4.15950848440071,1.3335,8,15
"ebs",1995,"(4.25,4.5]","AFSC_EBS",6.21986193783069,2.43083829365079,1.82821165697674,3.7005913392163,17.55,4.40008964117585,1.2366,4,7
"ebs",1995,"unknown","AFSC_EBS",6.26281304974486,1.78303197195452,102.017147565061,3.7005913392163,0,NA,0,96,419
"ebs",1996,"(2.25,2.5]","AFSC_EBS",7.74344594594595,3.62069444444444,0.23052480620155,3.78502495912418,2.4,2.4,0.0441,1,1
"ebs",1996,"(2.75,3]",NA,NA,NA,0,0,0,0,0,0,0
"ebs",1996,"(3,3.25]","AFSC_EBS",6.43028126740233,4.01354100709171,2.26256128737542,3.78502495912418,41.25,3.1347069761711,1.1152,13,22
"ebs",1996,"(3.25,3.5]","AFSC_EBS",7.16834705017066,3.28440268136686,4.42007533430233,3.78502495912418,44.28,3.46598723605316,1.8068,13,23
"ebs",1996,"(3.5,3.75]","AFSC_EBS",6.89721831794051,3.96656746195388,76.7968059260797,3.78502495912418,39.84,3.57417792795836,1.2738,11,20
"ebs",1996,"(3.75,4]","AFSC_EBS",7.16453341103341,4.19131273674242,3.07437371124031,3.78502495912418,22.93,3.76285279695224,0.447,6,12
"ebs",1996,"(4,4.25]","AFSC_EBS",6.77453549796815,3.64877734481461,48.4782135956534,3.78502495912418,37.35,4.16388959691878,1.7536,9,15
"ebs",1996,"(4.25,4.5]","AFSC_EBS",7.6240780730897,3.34941609977324,1.7522752948505,3.78502495912418,13.15,4.40975606551063,0.801,3,7
"ebs",1996,"unknown","AFSC_EBS",6.7619446635209,3.51518861530589,148.3295355634,3.78502495912418,0,NA,0.1089,103,419
"ebs",1997,"(2.25,2.5]","AFSC_EBS",8.18530864197531,3.59820512820513,0.243794612403101,3.75123292959308,2.4,2.4,0.0441,1,1
"ebs",1997,"(2.75,3]",NA,NA,NA,0,0,0,0,0,0,0
"ebs",1997,"(3,3.25]","AFSC_EBS",7.62113026576997,3.60730000065032,3.02204675802879,3.75123292959308,37.9,3.14671798579514,0.8419,12,22
"ebs",1997,"(3.25,3.5]","AFSC_EBS",7.94514788329862,3.34452496947977,3.16329839700997,3.75123292959308,57.9,3.45179206594376,2.5959,17,23
"ebs",1997,"(3.5,3.75]","AFSC_EBS",8.04020227110651,3.24170376037092,82.8761702962348,3.75123292959308,36.13,3.57425721011345,1.4065,10,20
"ebs",1997,"(3.75,4]","AFSC_EBS",8.01328530666441,3.3117158426369,3.74188340116279,3.75123292959308,34.57,3.7643453865353,0.7132,9,12
"ebs",1997,"(4,4.25]","AFSC_EBS",8.04119770132972,3.31324563655499,40.4116249640089,3.75123292959308,41.36,4.16478047075648,2.1136,10,15
"ebs",1997,"(4.25,4.5]","AFSC_EBS",8.71865770943357,3.40897156084656,1.50622191860465,3.75123292959308,13.16,4.42138184228878,0.8322,3,7
"ebs",1997,"unknown","AFSC_EBS",7.84744276876571,2.61149062888653,179.148617489618,3.75123292959308,0,NA,0.1089,129,419
"ebs",1998,"(2.25,2.5]","AFSC_EBS",7.92886904761905,3.03511904761905,0.241628246124031,3.76991011064016,2.4,2.4,0.0441,1,1
"ebs",1998,"(2.75,3]",NA,NA,NA,0,0,0,0,0,0,0
"ebs",1998,"(3,3.25]","AFSC_EBS",7.10816723450884,3.74648268015692,1.84278022217608,3.76991011064016,47.52,3.14192270808551,1.0929,15,22
"ebs",1998,"(3.25,3.5]","AFSC_EBS",7.82612875700192,3.25951893351372,2.1259869566722,3.76991011064016,54.4,3.41605476823105,2.4622,16,23
"ebs",1998,"(3.5,3.75]","AFSC_EBS",7.51523571809045,3.17710205717451,61.525719541113,3.76991011064016,36.22,3.57392606535947,1.3241,10,20
"ebs",1998,"(3.75,4]","AFSC_EBS",7.4250392002866,3.6654470494783,2.95923553294574,3.76991011064016,30.78,3.76616896176376,0.7032,8,12
"ebs",1998,"(4,4.25]","AFSC_EBS",7.62730530255464,3.44435266234589,32.762189606866,3.76991011064016,37.35,4.16660304592085,1.7536,9,15
"ebs",1998,"(4.25,4.5]","AFSC_EBS",7.85042757936508,3.38054340414372,2.0072543120155,3.76991011064016,21.92,4.42410961143386,1.4047,5,7
"ebs",1998,"unknown","AFSC_EBS",7.46362596470503,3.25646399346663,148.007727356728,3.76991011064016,0,NA,0.1089,126,419
"ebs",1999,"(2.25,2.5]","AFSC_EBS",5.17927927927928,1.34571428571429,0.122504457364341,3.70505481456268,2.4,2.4,0.0441,1,1
"ebs",1999,"(2.75,3]",NA,NA,NA,0,0,0,0,0,0,0
"ebs",1999,"(3,3.25]","AFSC_EBS",3.25423103211843,0.986428115099271,2.1426887666113,3.70505481456268,50.52,3.13213382317027,1.078,16,22
"ebs",1999,"(3.25,3.5]","AFSC_EBS",4.10231161827157,1.14626956149104,1.45055476744186,3.70505481456268,47.6,3.43272124745928,2.0273,14,23
"ebs",1999,"(3.5,3.75]","AFSC_EBS",4.18122269510667,0.829373555262789,94.4294280225637,3.70505481456268,36.18,3.57283606524,1.2593,10,20
"ebs",1999,"(3.75,4]","AFSC_EBS",3.67010124135124,1.1712091652524,1.81629066306755,3.70505481456268,34.52,3.76813728267351,0.742,9,12
"ebs",1999,"(4,4.25]","AFSC_EBS",4.38469369881423,1.34082586726447,28.2426408171835,3.70505481456268,37.32,4.16600739130363,1.2385,9,15
"ebs",1999,"(4.25,4.5]","AFSC_EBS",4.85070767195767,1.84832352941176,1.59782479651163,3.70505481456268,17.55,4.41523773123271,1.2366,4,7
"ebs",1999,"unknown","AFSC_EBS",3.85406954399531,0.935931186034946,106.737467791851,3.70505481456268,0,NA,0.1089,152,419
"ebs",2000,"(2.25,2.5]","AFSC_EBS",7.14992063492064,2.4281746031746,0.396058294573643,3.69286366817161,2.4,2.4,0.0441,1,1
"ebs",2000,"(2.75,3]",NA,NA,NA,0,0,0,0,0,0,0
"ebs",2000,"(3,3.25]","AFSC_EBS",5.91701288155372,2.28627512597066,2.41354903585271,3.69286366817161,47.58,3.13958420875514,1.3481,15,22
"ebs",2000,"(3.25,3.5]","AFSC_EBS",6.06034557172503,2.21946505692427,1.71918494324474,3.69286366817161,44.31,3.43058760380398,2.0017,13,23
"ebs",2000,"(3.5,3.75]","AFSC_EBS",5.91194635529204,2.41451742668718,106.380389936323,3.69286366817161,43.31,3.57213265326376,1.5741,12,20
"ebs",2000,"(3.75,4]","AFSC_EBS",6.43280454271694,2.3527856054963,1.90629967054264,3.69286366817161,26.85,3.7674722638057,0.6495,7,12
"ebs",2000,"(4,4.25]","AFSC_EBS",6.92839054584262,2.61839227514782,28.8565919019934,3.69286366817161,41.28,4.16656517461313,2.1493,10,15
"ebs",2000,"(4.25,4.5]","AFSC_EBS",7.67834901433692,1.95384348290598,1.8306158624031,3.69286366817161,17.52,4.41944570037288,0.8266,4,7
"ebs",2000,"unknown","AFSC_EBS",6.23038923959207,2.06601279176963,132.573852646041,3.69286366817161,0,NA,0.1089,130,419
"ebs",2001,"(2.25,2.5]","AFSC_EBS",6.64097222222222,2.70486111111111,0.290651356589147,3.72296763457933,2.4,2.4,0.0441,1,1
"ebs",2001,"(2.75,3]",NA,NA,NA,0,0,0,0,0,0,0
"ebs",2001,"(3,3.25]","AFSC_EBS",5.67517022115572,2.96169996182439,3.259588429079,3.72296763457933,47.55,3.15177612185388,1.1468,15,22
"ebs",2001,"(3.25,3.5]","AFSC_EBS",6.40740679114152,2.70350826915628,1.59999305993909,3.72296763457933,47.8,3.42795933017035,2.2321,14,23
"ebs",2001,"(3.5,3.75]","AFSC_EBS",5.7710414071627,2.52548271225722,100.592577464932,3.72296763457933,32.57,3.57288901666167,1.1232,9,20
"ebs",2001,"(3.75,4]","AFSC_EBS",6.29562521043771,3.07347625561167,2.39110863372093,3.72296763457933,30.69,3.76584626420269,0.6936,8,12
"ebs",2001,"(4,4.25]","AFSC_EBS",6.0912820624544,2.96492437410895,37.5338583397933,3.72296763457933,49.49,4.16615197548075,2.5482,12,15
"ebs",2001,"(4.25,4.5]","AFSC_EBS",6.76213368807119,2.84569629014396,1.59296132475083,3.72296763457933,8.79,4.39984037073197,0.6641,2,7
"ebs",2001,"unknown","AFSC_EBS",6.14203347926925,2.64249103385278,143.461586268457,3.72296763457933,0,NA,0.1089,151,419
"ebs",2002,"(2.25,2.5]","AFSC_EBS",7.59047619047619,3.5537037037037,0.343578875968992,3.69753150338905,2.4,2.4,0.0441,1,1
"ebs",2002,"(2.75,3]",NA,NA,NA,0,0,0,0,0,0,0
"ebs",2002,"(3,3.25]","AFSC_EBS",6.77858174603175,3.79502058146759,2.43769161821705,3.69753150338905,47.55,3.15319407150561,1.1468,15,22
"ebs",2002,"(3.25,3.5]","AFSC_EBS",7.53900881780322,3.21299048732201,1.86164903239203,3.69753150338905,51.25,3.4361674113271,2.3842,15,23
"ebs",2002,"(3.5,3.75]","AFSC_EBS",6.94220611922669,3.39159850634855,106.547762385797,3.69753150338905,46.91,3.57222412557512,2.0484,13,20
"ebs",2002,"(3.75,4]","AFSC_EBS",7.3444471149992,4.02738841263512,2.9665509496124,3.69753150338905,30.69,3.76838545302809,0.6936,8,12
"ebs",2002,"(4,4.25]","AFSC_EBS",7.53523708625701,3.48618963220242,29.2860755661683,3.69753150338905,45.41,4.16721940900187,2.6177,11,15
"ebs",2002,"(4.25,4.5]","AFSC_EBS",7.49556095679012,3.08419830246914,2.3104473255814,3.69753150338905,13.15,4.40952037677995,0.801,3,7
"ebs",2002,"unknown","AFSC_EBS",7.04255809454568,3.09178694597214,141.104949208887,3.69753150338905,0,NA,0.1089,140,419
"ebs",2003,"(2.25,2.5]","AFSC_EBS",8.41174886621315,3.89244897959184,0.18593136627907,3.66381610187024,2.4,2.4,0.0441,1,1
"ebs",2003,"(2.75,3]",NA,NA,NA,0,0,0,0,0,0,0
"ebs",2003,"(3,3.25]","AFSC_EBS",7.24757684023782,4.36326669186774,3.78790925872093,3.66381610187024,41.12,3.15070043076203,0.8615,13,22
"ebs",2003,"(3.25,3.5]","AFSC_EBS",7.97901482650485,3.64403323087758,6.13605535991141,3.66381610187024,51.21,3.46488470522279,2.3043,15,23
"ebs",2003,"(3.5,3.75]","AFSC_EBS",8.14989225025793,3.87037253845417,184.121115106589,3.66381610187024,39.97,3.5712913531037,1.2845,11,20
"ebs",2003,"(3.75,4]","AFSC_EBS",7.92557464507018,4.19397828863346,2.51474141472868,3.66381610187024,34.52,3.77872868942857,0.772,9,12
"ebs",2003,"(4,4.25]","AFSC_EBS",7.82974877255526,4.1488436900524,37.0103674273256,3.66381610187024,41.37,4.16686613656072,2.1257,10,15
"ebs",2003,"(4.25,4.5]","AFSC_EBS",8.45152488531645,3.49706237567491,2.04886270487265,3.66381610187024,13.15,4.40959109771172,0.801,3,7
"ebs",2003,"unknown","AFSC_EBS",8.01666795577658,3.85746940783479,158.105680375831,3.66381610187024,0,NA,0.1089,161,419
"ebs",2004,"(2.25,2.5]","AFSC_EBS",9.06382575757576,3.34914772727273,0.745220542635659,3.71454871707813,2.4,2.4,0.0441,1,1
"ebs",2004,"(2.75,3]",NA,NA,NA,0,0,0,0,0,0,0
"ebs",2004,"(3,3.25]","AFSC_EBS",7.92931615254557,3.62700118626375,4.69726045358066,3.71454871707813,44.23,3.15403390057007,0.9015,14,22
"ebs",2004,"(3.25,3.5]","AFSC_EBS",8.59463573005326,3.14695643062707,9.15426205633998,3.71454871707813,44.18,3.46818115848408,1.8673,13,23
"ebs",2004,"(3.5,3.75]","AFSC_EBS",8.50924504613699,3.01334215712286,87.2273706589147,3.71454871707813,43.38,3.57378129531398,1.895,12,20
"ebs",2004,"(3.75,4]","AFSC_EBS",8.11345290704666,3.73121233666025,1.96453775055371,3.71454871707813,30.69,3.76973849003057,0.6936,8,12
"ebs",2004,"(4,4.25]","AFSC_EBS",8.600678378206,3.6722225470161,36.2603564214193,3.71454871707813,37.35,4.16740683624838,1.7536,9,15
"ebs",2004,"(4.25,4.5]","AFSC_EBS",8.57695453869048,3.47198950892857,2.32050046511628,3.71454871707813,26.41,4.41154442141858,1.5272,6,7
"ebs",2004,"unknown","AFSC_EBS",8.48232206477487,3.20870426622441,179.941320830334,3.71454871707813,0,NA,0.1089,133,419
"ebs",2005,"(2.25,2.5]","AFSC_EBS",8.11314393939394,3.1193253968254,1.63626887596899,3.67842680802284,2.4,2.4,0.0441,1,1
"ebs",2005,"(2.75,3]","AFSC_EBS",9,4.3,0.00202325581395349,3.67842680802284,3,3,0,1,3
"ebs",2005,"(3,3.25]","AFSC_EBS",7.07892134663266,3.77011752964047,6.44823061877076,3.67842680802284,53.87,3.14674002311723,1.3714,17,22
"ebs",2005,"(3.25,3.5]","AFSC_EBS",7.50603438971094,3.19858791058406,25.5103771650055,3.67842680802284,47.8,3.47481966911298,2.2321,14,23
"ebs",2005,"(3.5,3.75]","AFSC_EBS",7.24465019046236,3.37742899762194,114.575638280731,3.67842680802284,43.38,3.57242560521765,1.895,12,20
"ebs",2005,"(3.75,4]","AFSC_EBS",7.44198835966871,3.99782887914781,2.35216912790698,3.67842680802284,34.52,3.78379939843915,0.772,9,12
"ebs",2005,"(4,4.25]","AFSC_EBS",7.54713621648777,3.88858315855848,42.9516229318937,3.67842680802284,45.51,4.16801535149984,2.3202,11,15
"ebs",2005,"(4.25,4.5]","AFSC_EBS",7.898281901969,3.18716453009356,2.24197465393134,3.67842680802284,22.04,4.38514101734926,1.3591,5,7
"ebs",2005,"unknown","AFSC_EBS",7.58029909212558,3.22896732480717,189.083819356312,3.67842680802284,0,NA,0.1089,151,419
"ebs",2006,"(2.25,2.5]","AFSC_EBS",6.80738648947951,1.82442414174972,0.52774380952381,3.73984998134428,2.4,2.4,0.0441,1,1
"ebs",2006,"(2.75,3]",NA,NA,NA,0,0,0,0,0,0,0
"ebs",2006,"(3,3.25]","AFSC_EBS",5.25788218139549,2.53267665758333,5.47552904023625,3.73984998134428,50.65,3.12436638170467,1.1218,16,22
"ebs",2006,"(3.25,3.5]","AFSC_EBS",5.69706645503981,1.69448921140697,4.07651471022518,3.73984998134428,54.51,3.45857312889677,2.5075,16,23
"ebs",2006,"(3.5,3.75]","AFSC_EBS",6.21482852405425,2.38126624808619,80.7809331021595,3.73984998134428,46.9,3.57506066297645,1.7676,13,20
"ebs",2006,"(3.75,4]","AFSC_EBS",6.40364990059606,2.0264687290762,1.99121522286822,3.73984998134428,34.52,3.76840266323673,0.742,9,12
"ebs",2006,"(4,4.25]","AFSC_EBS",6.33549957461313,2.32934473187011,39.0524531704503,3.73984998134428,41.4,4.16859790696331,2.2577,10,15
"ebs",2006,"(4.25,4.5]","AFSC_EBS",7.21086599883856,2.24038980836237,2.7439539244186,3.73984998134428,13.15,4.37220286059155,0.801,3,7
"ebs",2006,"unknown","AFSC_EBS",5.9229260430117,1.81612909107002,171.930691803248,3.73984998134428,0,NA,0.1089,170,419
"ebs",2007,"(2.25,2.5]","AFSC_EBS",7.51132246376812,1.4055615942029,0.871653187984496,3.70480007348501,2.4,2.4,0.0441,1,1
"ebs",2007,"(2.75,3]","AFSC_EBS",4.2,2.8,0.00967790697674419,3.70480007348501,3,3,0,1,3
"ebs",2007,"(3,3.25]","AFSC_EBS",5.91000581701424,2.76180826024209,4.88570047019195,3.70480007348501,50.73,3.12295431176004,1.2202,16,22
"ebs",2007,"(3.25,3.5]","AFSC_EBS",6.75660462578557,1.66283463926278,1.91903682378184,3.70480007348501,51.26,3.42075174542132,2.4918,15,23
"ebs",2007,"(3.5,3.75]","AFSC_EBS",6.07336723083464,2.24323512193786,106.473853336102,3.70480007348501,57.51,3.57270359985703,2.7253,16,20
"ebs",2007,"(3.75,4]","AFSC_EBS",6.40314503258643,2.41963726635026,2.54411102713178,3.70480007348501,30.69,3.7643825255923,0.6936,8,12
"ebs",2007,"(4,4.25]","AFSC_EBS",6.89416580826834,2.65657500227628,36.0532822429863,3.70480007348501,41.4,4.16810843303989,2.2577,10,15
"ebs",2007,"(4.25,4.5]","AFSC_EBS",6.81409060846561,1.6078373015873,2.60512477713178,3.70480007348501,13.19,4.37326194325149,1.0997,3,7
"ebs",2007,"unknown","AFSC_EBS",6.83404103931973,1.56134922357221,159.681674209118,3.70480007348501,0,NA,0.1089,193,419
"ebs",2008,"(2.25,2.5]","AFSC_EBS",5.31453125,1.16734375,0.608746124031008,3.72935765881272,2.4,2.4,0.0441,1,1
"ebs",2008,"(2.75,3]","AFSC_EBS",5.8,3.4,0.00140116279069767,3.72935765881272,3,3,0,1,3
"ebs",2008,"(3,3.25]","AFSC_EBS",4.14198373539235,1.74281713988798,6.51564746793097,3.72935765881272,47.52,3.13227787953641,1.0929,15,22
"ebs",2008,"(3.25,3.5]","AFSC_EBS",4.71329941536807,1.27574971986125,1.17582534260797,3.72935765881272,51.05,3.41047576124863,2.2674,15,23
"ebs",2008,"(3.5,3.75]","AFSC_EBS",4.04818236436697,1.42546188238035,74.0011543542359,3.72935765881272,36.17,3.57411203138814,1.4713,10,20
"ebs",2008,"(3.75,4]","AFSC_EBS",4.614276927117,1.90597738229907,2.56430394379845,3.72935765881272,30.69,3.76663889815182,0.6936,8,12
"ebs",2008,"(4,4.25]","AFSC_EBS",5.0889760635677,1.94792202458464,34.0635208928571,3.72935765881272,45.41,4.16826057332439,2.6177,11,15
"ebs",2008,"(4.25,4.5]","AFSC_EBS",5.75657706971678,1.74194907407407,2.34562881782946,3.72935765881272,8.79,4.3764125714971,0.6641,2,7
"ebs",2008,"unknown","AFSC_EBS",4.63360460170557,1.26909578278946,156.758829091454,3.72935765881272,0,NA,0.1089,192,419
"ebs",2009,"(2.25,2.5]","AFSC_EBS",5.37623015873016,1.0243501984127,0.669545689368771,3.75608237448665,2.4,2.4,0.0441,1,1
"ebs",2009,"(2.75,3]","AFSC_EBS",5.8,3.4,7.7906976744186e-05,3.75608237448665,3,3,0,1,3
"ebs",2009,"(3,3.25]","AFSC_EBS",4.70605053264501,1.87410531121135,2.39987059662237,3.75608237448665,53.83,3.13398810836699,1.3814,17,22
"ebs",2009,"(3.25,3.5]","AFSC_EBS",4.93012744930189,1.71167180665041,1.22632659745293,3.75608237448665,51.26,3.40360506569143,2.4918,15,23
"ebs",2009,"(3.5,3.75]","AFSC_EBS",4.7270461452355,1.67626824730053,60.3686431436877,3.75608237448665,50.61,3.57511030434333,1.956,14,20
"ebs",2009,"(3.75,4]","AFSC_EBS",5.05155233159697,2.03087904159333,1.81494157945736,3.75608237448665,26.85,3.76778577225971,0.6495,7,12
"ebs",2009,"(4,4.25]","AFSC_EBS",5.44401584253681,2.20216736930214,30.3089210831949,3.75608237448665,41.4,4.16717904416636,2.2577,10,15
"ebs",2009,"(4.25,4.5]","AFSC_EBS",5.6856493902439,2.11042581300813,2.05170504844961,3.75608237448665,21.93,4.37854848822775,1.2934,5,7
"ebs",2009,"unknown","AFSC_EBS",4.95740917352833,1.29617123698809,137.43570326412,3.75608237448665,0,NA,0.1089,179,419
